id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45967224,Budget One-Bedroom Apartment For Four with Balcony,342044253,Forenom APT,,Frogner,59.92876,10.72689,Private room,1400,14,0,,,6,0,0,
45967566,Budget Ministudio Apartment For Two,342044253,Forenom APT,,St. Hanshaugen,59.92887,10.7284,Entire home/apt,1200,14,0,,,6,0,0,
45984271,FLOTT LEILIGHET I OSLO SENTRUM -,14150765,Carmen,,Gamle Oslo,59.91165,10.76122,Entire home/apt,790,7,4,2020-11-01,0.38,2,341,4,
46001372,Frogner House Apartments – Odins gate 10,372884838,Frogner House,,Frogner,59.91842432794528,10.706226057114241,Hotel room,0,1,0,,,1,0,0,
46004300,Korttidsleie,372905311,Jonas,,Grünerløkka,59.92654,10.79495,Private room,800,1,1,2020-11-07,0.09,1,0,1,
46015553,Studio Apartment For Two/close to Central Station,342044253,Forenom APT,,Sentrum,59.9109,10.7441,Entire home/apt,1600,14,0,,,6,0,0,
46019773,Delicate and urban apartment with shared Rooftop,53678324,Bjørn,,Grünerløkka,59.92763,10.75076,Entire home/apt,1490,3,3,2021-09-10,1.32,2,155,3,
46035880,Gamle Oslo - Pen hybel med delt bad.,28306326,Erik,,Gamle Oslo,59.90852,10.77811,Private room,401,2,0,,,1,0,0,
46037138,Cozy apartment with amazing view and location,28009074,Guro,,Gamle Oslo,59.90176,10.78614,Entire home/apt,1200,3,3,2021-09-20,1.27,1,81,3,
46046630,Moderne loftleilighet på Grünerløkka med balkong,35496872,Espen,,Grünerløkka,59.92487,10.76496,Entire home/apt,928,2,6,2021-03-01,0.81,1,21,6,
46057939,Brand new fully equipped apartment in Oslo,177548764,Malin  Gustavi,,Ullern,59.92865,10.64003,Entire home/apt,550,3,24,2021-08-03,2.21,1,306,24,
46060705,Rest & Explore,112221561,Elias,,Grünerløkka,59.92254,10.77442,Shared room,300,30,2,2021-02-15,0.20,3,180,2,
46069282,Bjørndal,79423808,Mubbashar,,Søndre Nordstrand,59.82856,10.83671,Entire home/apt,3000,5,0,,,1,270,0,
46080278,Loft apartment in nice neighborhood.,317075773,Ekeberg,,Nordstrand,59.90069,10.79211,Entire home/apt,756,1,77,2021-09-19,7.73,1,0,77,
46093425,Herlig utsikt og gjesterom kort vei fra sentrum!,1560568,Øistein,,Søndre Nordstrand,59.83338,10.79799,Private room,250,1,0,,,2,96,0,
46111918,"Smart studio apt, in quiet central neighbourhood*!",160848005,Torben & Klaus,,Frogner,59.91769,10.70855,Entire home/apt,800,2,0,,,12,0,0,
46114595,Lys sjarmerende leilighet med mye sjel & god energ,339796695,Kiara,,Frogner,59.92914,10.72353,Private room,600,1,0,,,1,0,0,
46119454,Luxury Seafront Apartment with spectacular view,373765336,Egil,,Gamle Oslo,59.90213,10.75258,Entire home/apt,3000,5,7,2021-09-25,3.23,1,289,7,
46149142,Koslig 2-roms nær Torggata og Grunerløkka,63088779,Peter,,Grünerløkka,59.91458,10.75454,Entire home/apt,800,2,1,2021-03-31,0.16,1,0,1,
46173271,"3 bedrooms, last floor, with private balcony",1015941,Angel,,Gamle Oslo,59.90918,10.77094,Entire home/apt,1500,7,0,,,2,83,0,
46217538,Osloperle ledig i november,365765543,Karoline,,Grünerløkka,59.92604,10.75656,Entire home/apt,800,7,0,,,1,58,0,
46259098,2 bedroom apartment at Tjuvholmen,10437943,Marcus,,Frogner,59.90762,10.72275,Entire home/apt,2214,1,29,2021-09-04,3.73,2,303,29,
46259399,Bright and cozy flat at Alexander Kiellands plass,75970002,Sergey,,Sagene,59.92936,10.75301,Entire home/apt,686,3,0,,,1,0,0,
46278333,Private Bedroom Downtown Oslo,190655716,Abu,,Gamle Oslo,59.91773,10.76384,Private room,450,12,0,,,1,70,0,
46288898,Modern and central two bedroom apartment,44902601,Steffen,,Gamle Oslo,59.9033,10.75746,Entire home/apt,1400,7,2,2020-12-06,0.20,1,0,2,
46326689,Relaxing and luxurious full house (+Tesla option),34451263,Grethe & Thomas,,Alna,59.94557,10.89136,Entire home/apt,867,150,0,,,1,270,0,
46334854,Modern apartment in the heart of Oslo (Sofienberg),375037521,Luis,,Grünerløkka,59.92382,10.77225,Entire home/apt,671,3,41,2021-03-07,4.18,1,33,41,
46415834,Koselig og moderne leilighet midt i Oslo sentrum,71081175,Halgeir,,St. Hanshaugen,59.9189,10.74814,Entire home/apt,1999,1,5,2021-07-10,0.80,4,0,5,
46416812,Sentralt og hyggelig!,29805189,Torunn,,Grünerløkka,59.92385,10.77458,Private room,310,4,1,2020-12-16,0.10,2,0,1,
46423407,Beautiful appartment by the botanical garden,16916315,Christine,,Gamle Oslo,59.91457,10.77147,Entire home/apt,700,3,0,,,1,0,0,
46461014,Central and Cozy One Bedroom Apartment,98573388,Oscar,,Frogner,59.92068,10.72925,Entire home/apt,800,2,6,2021-09-17,0.66,1,13,6,
46469415,"Cozy, bright and in the heart of the city!",32175982,Tinky,,St. Hanshaugen,59.92379,10.74562,Entire home/apt,554,3,0,,,1,0,0,
46478251,Urban new apartment/ very close to central station,103226898,Shayan,,Grünerløkka,59.9164,10.76009,Entire home/apt,1000,2,3,2020-12-25,2.57,2,118,3,
46498438,Supercentral and cozy 1-bedrom apartment,9295778,Ariana,,Frogner,59.92739,10.71733,Entire home/apt,450,14,0,,,1,0,0,
46507346,Stor og sentral leilighet på Torshov,357190687,Hannah,,Sagene,59.93271,10.76217,Entire home/apt,1300,4,6,2021-06-01,2.37,1,310,6,
46573083,Charming villa with garden in central Oslo,29140895,Camilla,,St. Hanshaugen,59.92921,10.74207,Entire home/apt,4000,3,1,2021-07-18,0.40,1,89,1,
46576324,Sentralt og hyggelig rom,29805189,Torunn,,Grünerløkka,59.92199,10.7728,Private room,293,2,3,2020-12-19,1.32,2,0,3,
46582749,"Perfect location at Bislett, very central in Oslo",152743602,Jonny,,St. Hanshaugen,59.92765,10.73326,Entire home/apt,850,7,0,,,1,174,0,
46633608,"Nice cosy apartment, 13min away from Oslo center",135615917,L,,Sagene,59.93553,10.7809,Entire home/apt,550,6,1,2021-01-08,0.11,1,10,1,
46668485,Sentral sjarmerende leilighet nær Frognerparken,36104297,Nicoline,,Frogner,59.92565,10.71609,Entire home/apt,550,2,4,2021-02-08,0.45,2,0,4,
46677674,Cozy studio apartment in the heart of Oslo,57762755,Kenneth,,Sagene,59.93296,10.76006,Entire home/apt,527,5,1,2021-07-24,0.43,1,19,1,
46695904,65m2 leilighet midt i sentrum,137494101,Fredrik,,Gamle Oslo,59.91363,10.76328,Entire home/apt,1500,3,0,,,1,351,0,
46703951,Strøken studio leilighet på Frogner,356556930,Frederic,,Frogner,59.91805,10.70316,Entire home/apt,1500,3,0,,,1,90,0,
46706112,Sjarmerende 2-romsleilighet på Torshov - Akerselva,176613080,Tonje,,Sagene,59.93272,10.75994,Entire home/apt,700,1,1,2020-12-03,0.10,1,0,1,
46722585,Cozy apartment close to city center & Grunerløkka!,27965444,Daniel,,Grünerløkka,59.9207,10.77627,Entire home/apt,1495,4,5,2021-08-07,1.76,1,11,5,
46792979,Koselig og sentral leilighet på Nedre Grunerløkka,68468392,Karina,,Gamle Oslo,59.91695,10.76302,Entire home/apt,656,6,3,2021-02-10,0.82,2,97,3,
46796828,Campervans: The cosiest wooden cabin on wheels!,378151753,Bjarte,,Nordstrand,59.8803,10.76953,Entire home/apt,1864,3,0,,,1,243,0,
46826095,"Large exclusive apt - quiet, central neighbourhood",160848005,Torben & Klaus,,St. Hanshaugen,59.93204,10.73269,Entire home/apt,1900,2,0,,,12,0,0,
46828906,Clean and modern 1-bedroom apartment,14782506,Helle,,Grünerløkka,59.9319,10.76495,Entire home/apt,471,4,3,2021-08-05,0.76,1,0,3,
46843258,Bedroom in shared flat with just one person,293678400,Subhash,,Nordre Aker,59.95135,10.74893,Private room,170,30,1,2021-02-03,0.13,1,0,1,
46866386,Stunning Studio In Frogner,69383134,Aleksander,,Frogner,59.9152,10.7209,Entire home/apt,1000,20,1,2020-12-17,0.10,1,180,1,
46899769,"Delikat 2-roms leilighet, 5 et, heis, veranda, sol",212045582,Morten,,Nordre Aker,59.95211,10.72699,Entire home/apt,700,14,6,2021-09-02,0.70,1,1,6,
46911850,Koselig 2-roms leilighet med hems i Gamlebyen,378951039,Kaja,,Gamle Oslo,59.90386,10.77166,Entire home/apt,1000,5,10,2021-02-28,1.20,1,352,10,
46915171,Oslo Panoramic - 3 separate enheter på samme sted!,41451827,Camilla,,Alna,59.91119,10.85791,Entire home/apt,2200,30,0,,,6,272,0,
46935291,Baltazar Apartments Tjuvholmen,379248120,Baltazar Apartments,,Frogner,59.91042,10.71945,Private room,1500,1,0,,,4,236,0,
46941587,"Egen inngang, 2 soverom, 70"" TV, kjøkken, bad",189684972,Marianne,,Alna,59.94611,10.89163,Entire home/apt,1000,1,12,2021-04-25,1.24,1,183,12,
46942660,Luxury Living 3BR in CityCenter w/Waterfront View,340903048,Rune,,Frogner,59.90867,10.72311,Entire home/apt,1500,3,14,2021-06-26,1.81,2,0,14,
46942716,Oslo Panoramic,41451827,Camilla,,Alna,59.91323,10.85707,Entire home/apt,550,1,4,2021-08-06,1.62,6,333,4,
46982417,Stay anywhere with a Campervan with wood interior,8537699,Christopher,,Gamle Oslo,59.91517,10.78413,Entire home/apt,2290,2,0,,,1,365,0,
46984327,Spacious and charming appartement - ideal location,379841914,Kathrine,,Frogner,59.91888,10.71794,Entire home/apt,2000,2,7,2021-08-19,0.76,1,147,7,
46996486,Ensjø torg 8 min from the city,208474065,Nassima,,Gamle Oslo,59.91394,10.78722,Entire home/apt,750,2,1,2021-01-01,0.11,1,0,1,
47000943,Sentral 2-roms med sydvestvendt balkong på 11 kvm,83260945,Isabella,,Grünerløkka,59.92898,10.7753,Entire home/apt,1200,4,2,2021-01-28,0.22,1,0,2,
47021327,Urban Apartments St Hanshaugen Studio 205,233933220,Urban,,St. Hanshaugen,59.91854,10.74116,Entire home/apt,499,3,14,2021-05-13,1.52,74,311,14,
47022149,Urban Apartments St Hanshaugen Studio 206,233933220,Urban,,St. Hanshaugen,59.91943,10.74335,Entire home/apt,449,3,14,2021-09-25,1.83,74,304,14,
47022934,Urban Apartments St Hanshaugen Studio 207,233933220,Urban,,St. Hanshaugen,59.92046,10.74317,Entire home/apt,520,3,10,2021-08-29,1.69,74,333,10,
47023204,Urban Apartments St Hanshaugen Studio 208,233933220,Urban,,St. Hanshaugen,59.91857,10.74327,Entire home/apt,520,3,6,2021-08-09,2.57,74,316,6,
47023842,Urban Apartments St Hanshaugen Studio 201,233933220,Urban,,St. Hanshaugen,59.92047,10.74351,Entire home/apt,499,3,10,2021-09-19,1.20,74,304,10,
47024083,Urban Apartments St Hanshaugen Studio 203,233933220,Urban,,St. Hanshaugen,59.92083,10.74131,Entire home/apt,499,3,5,2021-08-11,0.66,74,328,5,
47024206,"Carl Berner I Lys, praktisk 2-roms 5. etg m/heis",167076627,Janvi,,Grünerløkka,59.9249,10.77421,Entire home/apt,699,2,4,2021-01-26,0.44,1,0,4,
47051629,Bo rolig ved Frognerparken og Vestkanttorvet,376061828,Ida,,Frogner,59.92588,10.71027,Private room,624,1,21,2021-02-25,2.39,1,360,21,
47074736,Cozy flat in a central yet peaceful area,69984065,Vigdis,,Grünerløkka,59.92967,10.77988,Entire home/apt,725,2,2,2021-08-30,1.28,1,0,2,
47154193,Cool and central - Gamlebyen hostel ish - OSLO,9645575,Margrethe,,Gamle Oslo,59.90958,10.76678,Private room,510,5,2,2021-08-17,0.63,3,0,2,
47154562,Cool and central -  Gamlebyen hostel ish - OSLO,9645575,Margrethe,,Gamle Oslo,59.90919,10.76886,Private room,490,5,2,2021-07-18,0.88,3,0,2,
47232091,Cozy apartment very central,347811302,Ivana,,Frogner,59.91911,10.71649,Entire home/apt,1200,1,0,,,2,0,0,
47246461,"Top floor, two  bedrooms, big balcony",381534862,Emmanuel,,Gamle Oslo,59.91298,10.77167,Entire home/apt,1015,1,4,2021-01-01,0.44,2,365,4,
47266931,Cozy studio in traditional Oslo-neighbourhood,9023539,Linn,,Nordre Aker,59.96578,10.78081,Entire home/apt,1000,2,0,,,1,260,0,
47280305,Luxury appartement top floor 2 terrasses,903440,Clement,,St. Hanshaugen,59.93359,10.73311,Entire home/apt,3044,5,0,,,1,0,0,
47283330,Koselig leilighet på Holmen,381555587,Mads,,Vestre Aker,59.94797,10.66452,Private room,700,1,0,,,1,0,0,
47303406,"Big room, Grünerløkka, Oslo City Center",89187326,Stian,,Grünerløkka,59.92179,10.7653,Private room,950,1,6,2021-08-10,2.65,3,123,6,
47354635,Spacious Designer Apartment in Central Oslo,10819163,Haavard,,St. Hanshaugen,59.92712,10.74826,Entire home/apt,1700,7,3,2021-04-30,2.25,1,124,3,
47375107,Stylish city centre studio apartment,36150553,Henrik,,Sentrum,59.91109,10.74478,Entire home/apt,1200,3,17,2021-06-27,1.92,2,292,17,
47407920,Modern and refurbished apt in quiet but central st,2722156,Andreas,,Frogner,59.91158,10.72049,Entire home/apt,610,2,17,2021-08-23,1.98,1,0,17,
47410627,Stor 2 roms 70 kvm,157179806,Erol,,Stovner,59.95148,10.93994,Entire home/apt,1200,2,0,,,1,365,0,
47418142,Rom i rålekker fabrikkleilighet med høy standard,30606089,Antonio,,Gamle Oslo,59.91575,10.79648,Private room,700,3,0,,,2,0,0,
47421299,Brand new apartment with great view at Skøyen!,155588331,Theodor,,Ullern,59.92393,10.67208,Entire home/apt,1480,3,11,2021-03-09,1.47,1,177,11,
47422956,Perfect camper van Oslo Torp Airport,38014506,Vlado,,Sentrum,59.91004,10.75238,Entire home/apt,1400,1,0,,,5,148,0,
47441438,Lovely 2-rooms apartment in central Oslo,108460176,Martine,,Frogner,59.92023,10.73362,Entire home/apt,758,2,0,,,1,0,0,
47461112,Baltazar Apartments Tjuvholmen-family room,379248120,Baltazar Apartments,,Frogner,59.91017,10.7203,Private room,2100,1,0,,,4,333,0,
47503281,Super central high-end seaside 2bedroom apartment,29995081,Tage,,Gamle Oslo,59.90149,10.75268,Entire home/apt,1793,1,17,2021-08-31,4.15,1,320,17,
47555083,Herskapelig 5roms leilighet med balkong & 2 peiser,10034561,Ines,,Frogner,59.92071,10.70494,Entire home/apt,3000,2,3,2021-08-29,1.32,1,45,3,
47571281,Urban Apartments St Hanshaugen Studio A201,233933220,Urban,,St. Hanshaugen,59.9203,10.74163,Entire home/apt,549,3,9,2021-08-31,3.21,74,333,9,
47571732,Urban Apartments St Hanshaugen Studio A202,233933220,Urban,,St. Hanshaugen,59.92059,10.74324,Entire home/apt,499,3,9,2021-08-20,1.21,74,334,9,
47571948,Urban Apartments St Hanshaugen Studio A203,233933220,Urban,,St. Hanshaugen,59.91953,10.74332,Entire home/apt,629,3,11,2021-06-19,1.52,74,61,11,
47572205,Urban Apartments St Hanshaugen 1-bedroom A204,233933220,Urban,,St. Hanshaugen,59.91868,10.7425,Entire home/apt,699,3,13,2021-09-22,2.11,74,326,13,
47572554,Apartment in Oslo Old Town with unique view,35039530,Henrik,,Gamle Oslo,59.90238,10.77307,Entire home/apt,1150,3,6,2021-09-05,1.01,1,323,6,
47577383,Urban Apartments St Hanshaugen Studio A103,233933220,Urban,,St. Hanshaugen,59.91865,10.74254,Entire home/apt,669,3,30,2021-09-27,7.32,74,259,30,
47589353,Baltazar Apartments Tjuvholmen- superior room,379248120,Baltazar Apartments,,Frogner,59.9116,10.72079,Private room,1700,1,4,2021-05-23,0.56,4,333,4,
47592288,Tilbaketrukket toroms m/balkong i hjertet av byen,96760007,Stian,,Frogner,59.91539,10.71811,Entire home/apt,800,3,1,2021-02-19,0.13,1,0,1,
47701288,Studio Apartment in Central Oslo,234099307,Aleksander,,Sentrum,59.90815,10.74569,Entire home/apt,650,3,0,,,1,72,0,
47712530,Urban og sentral leilighet ved A. Kiellands plass,17463367,Ane Lund,,St. Hanshaugen,59.92967,10.7477,Entire home/apt,1200,2,5,2021-08-09,0.81,1,118,5,
47712715,Beautiful surroundings,12402626,Anne Torill,,Vestre Aker,59.98231,10.65341,Entire home/apt,700,21,0,,,1,0,0,
47725972,Modern 90 Sqm apartment in the heart of Oslo.,164292440,Hanad,,Sentrum,59.91098,10.747,Entire home/apt,1399,1,1,2021-08-12,0.60,1,312,1,
47728543,Cosy apartment in the centre of Oslo!,98166397,Lars,,St. Hanshaugen,59.91793,10.74572,Entire home/apt,900,2,5,2021-08-13,2.21,1,78,5,
47728713,"Central, clean and modern apartment",44929768,Dawn,,Frogner,59.91159,10.72092,Entire home/apt,486,2,0,,,1,1,0,
47731118,Korttidsleie inkludert allt du kan tenke deg,384556857,Viktoria,,St. Hanshaugen,59.92258,10.73782,Entire home/apt,899,1,0,,,1,365,0,
47756128,Cosy and sentral 5 room appartment,43235600,Mona,,Frogner,59.91867,10.70356,Entire home/apt,801,2,0,,,4,91,0,
47776026,"| Co- Living Room |  Grünerløkka, Olso 1",138204831,Shailo,,Grünerløkka,59.92827,10.76995,Private room,406,1,0,,,1,0,0,
47776210,Urban Apartments St Hanshaugen Studio 101,233933220,Urban,,St. Hanshaugen,59.92087,10.74145,Entire home/apt,449,3,4,2021-08-01,0.92,74,311,4,
47776526,Urban Apartments St Hanshaugen Studio 105,233933220,Urban,,St. Hanshaugen,59.91877,10.74336,Entire home/apt,449,3,11,2021-09-27,8.46,74,336,11,
47776910,Urban Apartments St Hanshaugen Studio 106,233933220,Urban,,St. Hanshaugen,59.92042,10.74143,Entire home/apt,449,3,6,2021-08-07,1.75,74,336,6,
47777372,Urban Apartments St Hanshaugen Studio A101,233933220,Urban,,St. Hanshaugen,59.9193,10.74127,Entire home/apt,449,3,9,2021-09-23,2.18,74,314,9,
47778160,Urban Apartments St Hanshaugen Studio A102,233933220,Urban,,St. Hanshaugen,59.9188,10.74326,Entire home/apt,449,3,12,2021-09-20,3.43,74,324,12,
47781350,Kveldssol,61074463,Nina,,Vestre Aker,59.96599,10.64507,Entire home/apt,990,4,0,,,2,58,0,
47789727,Urban Apartments St Hanshaugen 1-bedroom A104,233933220,Urban,,St. Hanshaugen,59.91935,10.74147,Entire home/apt,699,3,14,2021-09-27,3.62,74,332,14,
47795739,Oslo Panoramic - Biljard og bordtennis,41451827,Camilla,,Alna,59.91193,10.85845,Entire home/apt,650,2,1,2021-01-24,0.12,6,272,1,
47797760,Nydelig loftsleilighet sentralt på Torshov,385250150,Lena,,Sagene,59.93727,10.76893,Entire home/apt,1000,2,7,2021-09-13,3.44,2,90,7,
47799322,Kveldssol,61074463,Nina,,Vestre Aker,59.96522,10.64404,Entire home/apt,980,4,0,,,2,0,0,
47805413,Boat for living and trips on Oslofjorden,128260694,Erik,,Frogner,59.909,10.72504,Entire home/apt,1154,1,0,,,1,364,0,
47864489,Maria og Remis elegant Oslo-appartment,145807922,Remi,,Sagene,59.94588,10.76118,Entire home/apt,1150,21,0,,,1,149,0,
47865666,Koselig leilighet på Adamstuen,375373731,Kristine,,St. Hanshaugen,59.93247,10.73353,Entire home/apt,900,2,3,2021-09-26,0.42,1,57,3,
47875333,Cozy 69m2 apartment at Grünerløkka,18193943,Richard Noir Lorentz,,Grünerløkka,59.91902,10.76293,Entire home/apt,427,1,1,2021-02-01,0.12,1,0,1,
47877478,Sentral og barnevennlig leilighet på Løren,140438964,Andreas,,Grünerløkka,59.92804,10.79386,Entire home/apt,1250,2,7,2021-04-11,0.89,1,0,7,
47882892,Supersentral leilighet på Bislett 50 kvm,313824400,Even,,St. Hanshaugen,59.92192,10.73457,Entire home/apt,705,1,1,2021-03-30,0.16,1,0,1,
47885426,Koselig og sentral leilighet på nedre Grunerløkka,68468392,Karina,,Gamle Oslo,59.91827,10.76466,Entire home/apt,660,6,15,2021-09-13,2.07,2,7,15,
47902864,Single bedroom in a detached house,204475786,Waqas,,Søndre Nordstrand,59.83293,10.8052,Private room,190,1,1,2021-02-01,0.12,1,0,1,
47914708,A pearl of tranquility in the middle of Oslo.,78249420,Torstein,,Gamle Oslo,59.91563,10.766134,Entire home/apt,1000,2,3,2021-09-20,3,1,5,3,
47929013,Bedroom in very cosy flat centrally located,5682387,Michel,,Gamle Oslo,59.91321,10.77197,Private room,650,1,1,2021-05-31,0.24,2,289,1,
47942111,"Soverom på 6kvm. Stor seng, tv og nattbord.",37719613,Ahmed,,Nordstrand,59.86718,10.8183,Private room,200,1,0,,,1,0,0,
47954453,Central 2 bedroom apartment with sea view,2692124,Pål,,Gamle Oslo,59.90142,10.75478,Entire home/apt,1500,4,0,,,1,0,0,
47971921,Moderne 2-roms på Torshov,59320007,Henrik Greger,,Sagene,59.93197,10.75852,Entire home/apt,800,7,1,2021-05-15,0.22,1,21,1,
47979291,"Rom til leie i sjarmerende leilighet, OBS katt!",3768637,Anette,,Vestre Aker,59.94755,10.65771,Private room,400,2,3,2021-09-18,1.76,1,0,3,
47983623,Superior apartment,3869297,Booking,,Grünerløkka,59.92808,10.76643,Entire home/apt,800,3,0,,,10,350,0,
47995126,Modern 2BR Penthouse apt. - 20 m2 sunny balcony,68984562,Alexander Bergsland,,Gamle Oslo,59.90361,10.7562,Entire home/apt,3000,2,2,2021-07-31,0.80,1,0,2,
48004209,Modern newly renovated 1BR apartment.,190427382,Alina,,Gamle Oslo,59.90853,10.76909,Entire home/apt,849,4,2,2021-08-19,0.69,1,0,2,
48005470,Three-Bedroom-Apartment For Eight,342044253,Forenom APT,,Sentrum,59.90926,10.73956,Entire home/apt,1200,14,0,,,6,0,0,
48010386,Rest&Explore1,112221561,Elias,,Grünerløkka,59.92215,10.77547,Private room,600,30,0,,,3,334,0,
48027020,Oslos koseligste leilighet!,387148694,Michael,,St. Hanshaugen,59.92125,10.74853,Entire home/apt,760,2,0,,,1,0,0,
48028844,Rest&Explore,112221561,Elias,,Grünerløkka,59.92407,10.77394,Shared room,350,30,0,,,3,63,0,
48035067,Unique factory apartment,89347280,Liin Marie,,Grünerløkka,59.92351,10.76481,Entire home/apt,1500,2,4,2021-08-29,0.77,1,173,4,
48037016,3 Floor Townhouse - Frogner,22795419,Olav,,Frogner,59.92046,10.70626,Private room,3900,2,0,,,1,365,0,
48044131,Moderne og pen 2roms på Bislett med solrik balkong,39624187,Sofie,,St. Hanshaugen,59.92291,10.7355,Entire home/apt,900,3,5,2021-09-13,2.17,1,72,5,
48049651,High quality modern house close to Oslo center,51312032,Einar,,Østensjø,59.90647,10.83846,Entire home/apt,1200,5,0,,,1,0,0,
48064294,Beautiful apartment in the middle of Oslo Sentrum,241893776,Shekib,,St. Hanshaugen,59.91763,10.74306,Shared room,1199,1,5,2021-05-08,0.87,1,0,5,
48065060,Bo sentralt på Nordstrand/Sæterkrysset,224454621,Masa,,Nordstrand,59.86108,10.79997,Entire home/apt,1000,7,0,,,1,91,0,
48069003,Beautiful and comfortable,14353082,Saeideh,,Grorud,59.97087,10.9052,Private room,450,1,0,,,1,150,0,
48078140,Comfy 1BR in quiet neighbourhood w/balcony/parking,160848005,Torben & Klaus,,Nordstrand,59.86131,10.79876,Entire home/apt,503,2,14,2021-03-27,2.90,12,152,14,
